canon_key,phrase_norm,freq,row_id
broken quern stones,broken quern stones,1,730
broken stele,broken stele,1,731
bubble-style canopy,bubble-style canopy,1,732
buff tip,buff tip,1,733
bullet tip,bullet tip,1,734
burnt tip,burnt tip,1,735
button car plan,button car plan,1,736
canonical frame,canonical frame,1,737
canopy area,canopy area,1,738
canopy density,canopy density,1,739
canopy hood,canopy hood,1,740
canopy-enclosed front cockpit,canopy-enclosed front cockpit,1,741
capstan handle,capstan handle,1,742
car-door canopy,car-door canopy,1,743
carved sandstone cross shaft,carved sandstone cross shaft,1,744
ceremonial canopy,ceremonial canopy,1,745
charging handle,charging handle,1,746
chemistry thumb class skin-invert,chemistry thumb class skin-invert,1,747
chin strap,chin strap,1,748
clock frame,clock frame,1,749
compact and subcompact cars,compact and subcompact cars,1,750
compact bone shell,compact bone shell,1,751
compact chainsets,compact chainsets,1,752
compact cranksets,compact cranksets,1,753
compact geometry,compact geometry,1,754
compact tissue,compact tissue,1,755
compact tractors,compact tractors,1,756
concepts frame,concepts frame,1,757
concrete frame,concrete frame,1,758
conventional frame,conventional frame,1,759
crank shaft,crank shaft,1,760
curved handle,curved handle,1,761
cutter grip,cutter grip,1,762
cz 75 d p r compact,cz 75 d p r compact,1,763
d-shaped grip,d-shaped grip,1,764
detachable carry handle,detachable carry handle,1,765
diagonal rib,diagonal rib,1,766
diagonal ribs,diagonal ribs,1,767
different tip design fro,different tip design fro,1,768
difficult-to-fit perfectly waterproof roof,difficult-to-fit perfectly waterproof roof,1,769
discrete-transistor flip-flops,discrete-transistor flip-flops,1,770
disposable tip sleeves,disposable tip sleeves,1,771
distal tip,distal tip,1,772
door tear,door tear,1,773
dorsal ribs,dorsal ribs,1,774
drip,drip,1,775
each shaft,each shaft,1,776
earlier green frame,earlier green frame,1,777
early stretcher,early stretcher,1,778
eight spokes,eight spokes,1,779
either rib-like or circular thickenings,either rib-like or circular thickenings,1,780
enos frame,enos frame,1,781
escrima stick,escrima stick,1,782
ethernet maximum frame size,ethernet maximum frame size,1,783
exposed thin ribs,exposed thin ribs,1,784
extended frame,extended frame,1,785
extensive steel space-frame,extensive steel space-frame,1,786
external frame packs,external frame packs,1,787
external or internal frame,external or internal frame,1,788
external ribs,external ribs,1,789
external stretcher panniers,external stretcher panniers,1,790
f430 s aluminium space frame,f430 s aluminium space frame,1,791
fewer spokes,fewer spokes,1,792
firing button,firing button,1,793
five 7.92 57mm mauser,five 7.92 57mm mauser,1,794
five or ten ribs,five or ten ribs,1,795
fixed frame,fixed frame,1,796
fixed upright handle,fixed upright handle,1,797
flattened tip,flattened tip,1,798
flip aperture sight,flip aperture sight,1,799
flip caps,flip caps,1,800
flip-flop sandal,flip-flop sandal,1,801
flip-out tail fins,flip-out tail fins,1,802
foam grip,foam grip,1,803
fold and thrust belt,fold and thrust belt,1,804
fold and thrust belts,fold and thrust belts,1,805
fold-down tray,fold-down tray,1,806
folding blade,folding blade,1,807
folding tubular aluminum stock,folding tubular aluminum stock,1,808
folding wings,folding wings,1,809
food break,food break,1,810
foot stretcher,foot stretcher,1,811
four 18.75-mw francis vertical shaft turbines,four 18.75-mw francis vertical shaft turbines,1,812
four flip-flops,four flip-flops,1,813
four full frame transfer,four full frame transfer,1,814
four strap-on solid-rocket boosters,four strap-on solid-rocket boosters,1,815
four stretchers,four stretchers,1,816
four-way grip,four-way grip,1,817
frame and deck beams,frame and deck beams,1,818
frame boundary octets,frame boundary octets,1,819
frame check sequence,frame check sequence,1,820
frame geometry,frame geometry,1,821
frame homomorphisms,frame homomorphisms,1,822
frame mount,frame mount,1,823
frame phenotype,frame phenotype,1,824
frame safety,frame safety,1,825
good grip,good grip,1,826
government thumbnail right wood-frame grain elevator,government thumbnail right wood-frame grain elevator,1,827
grip panels,grip panels,1,828
grip shell,grip shell,1,829
growth tip,growth tip,1,830
guard button,guard button,1,831
half stick,half stick,1,832
handguard vertical forward grip,handguard vertical forward grip,1,833
handle hole,handle hole,1,834
handled frame,handled frame,1,835
hard pyramidal tip,hard pyramidal tip,1,836
heavy open frame,heavy open frame,1,837
heavy rain,heavy rain,1,838
her centre propeller shaft,her centre propeller shaft,1,839
high frame rates,high frame rates,1,840
hk usp 9 mm pistol,hk usp 9 mm pistol,1,841
hollow handle,hollow handle,1,842
hood frame,hood frame,1,843
hook-tip,hook-tip,1,844
horizontal output shaft,horizontal output shaft,1,845
horizontal ribs,horizontal ribs,1,846
horizontal-axis wind turbine hawt .american wind energy association awea video,horizontal-axis wind turbine hawt .american wind energy association awea video,1,847
huge canopy porch,huge canopy porch,1,848
idler shaft,idler shaft,1,849
inch wide gold frame,inch wide gold frame,1,850
inclined shaft,inclined shaft,1,851
individual wind turbine,individual wind turbine,1,852
individually adjustable spokes,individually adjustable spokes,1,853
inertial reference frame,inertial reference frame,1,854
infant runner,infant runner,1,855
integral strap,integral strap,1,856
integrated air frame,integrated air frame,1,857
inter-spar diaphragm-type ribs,inter-spar diaphragm-type ribs,1,858
interior hood latch handle,interior hood latch handle,1,859
internal ribs,internal ribs,1,860
inverted frames,inverted frames,1,861
inverted pendulum,inverted pendulum,1,862
iron tip,iron tip,1,863
is usually made of dark wood and is straight rather than having a curved handle.,is usually made of dark wood and is straight rather than having a curved handle.,1,864
iv s cocking handle,iv s cocking handle,1,865
joystick and related button slider trigger controls,joystick and related button slider trigger controls,1,866
l-shaped plastic frame,l-shaped plastic frame,1,867
laboratory frame,laboratory frame,1,868
ladder frame,ladder frame,1,869
large tubular ladder-type frame,large tubular ladder-type frame,1,870
largely closed canopy,largely closed canopy,1,871
larger frame,larger frame,1,872
later bubble canopy,later bubble canopy,1,873
later purple frame. overlapping frames,later purple frame. overlapping frames,1,874
law break,law break,1,875
leak-proof,leak-proof,1,876
left-side-mounted charging handle,left-side-mounted charging handle,1,877
less than 18 inches,less than 18 inches,1,878
lexan polycarbonate canopy,lexan polycarbonate canopy,1,879
long free rear tip,long free rear tip,1,880
long narrow wooden shaft,long narrow wooden shaft,1,881
long pointed tip,long pointed tip,1,882
long shaft cross,long shaft cross,1,883
long stick shifter handle,long stick shifter handle,1,884
longer main wooden handle,longer main wooden handle,1,885
longer shaft,longer shaft,1,886
longitudinal ribs,longitudinal ribs,1,887
low canopy,low canopy,1,888
low evergreen canopy,low evergreen canopy,1,889
low spoke count,low spoke count,1,890
low-velocity 7.5 cm,low-velocity 7.5 cm,1,891
lower mandible tip pointing,lower mandible tip pointing,1,892
lunch break,lunch break,1,893
m3 rail frame,m3 rail frame,1,894
main canopy,main canopy,1,895
maintenance and ventilation shaft,maintenance and ventilation shaft,1,896
many folding knives,many folding knives,1,897
mask frame,mask frame,1,898
mass invert,mass invert,1,899
mechanical lever frame,mechanical lever frame,1,900
metal tip,metal tip,1,901
mitsubishi silent shaft 2.6 l,mitsubishi silent shaft 2.6 l,1,902
mk 1 early frame-and fabric folbot type,mk 1 early frame-and fabric folbot type,1,903
modern flip-flop,modern flip-flop,1,904
modified grip,modified grip,1,905
molecular folding,molecular folding,1,906
morale break,morale break,1,907
more compact design,more compact design,1,908
more obtuse angled tip,more obtuse angled tip,1,909
more triangular shaft,more triangular shaft,1,910
no grip,no grip,1,911
non-inertial frame,non-inertial frame,1,912
normal untagged ethernet frame,normal untagged ethernet frame,1,913
not leak,not leak,1,914
oak cap frame,oak cap frame,1,915
observational frame,observational frame,1,916
old 37 mm hotchkiss ps-1 guns,old 37 mm hotchkiss ps-1 guns,1,917
one concealed button,one concealed button,1,918
one piece aluminum handle,one piece aluminum handle,1,919
one-piece handle,one-piece handle,1,920
only its tip projecting,only its tip projecting,1,921
only two large strap-like leaves,only two large strap-like leaves,1,922
open frame,open frame,1,923
open timber frame,open timber frame,1,924
oriented frame bundle,oriented frame bundle,1,925
original reinforcing strap and centre piece,original reinforcing strap and centre piece,1,926
other short-barrelled solid-frame revolvers,other short-barrelled solid-frame revolvers,1,927
otherwise a rigid frame,otherwise a rigid frame,1,928
oxbone handle,oxbone handle,1,929
pale shaft streaks,pale shaft streaks,1,930
parallel rib,parallel rib,1,931
parallel ribs,parallel ribs,1,932
parasol-wing agricultural project,parasol-wing agricultural project,1,933
particular trade dress handle,particular trade dress handle,1,934
past time frame,past time frame,1,935
penhold grip,penhold grip,1,936
pivot frame,pivot frame,1,937
plane ladder frame,plane ladder frame,1,938
plastic or wooden handle,plastic or wooden handle,1,939
plier-type stretchers,plier-type stretchers,1,940
plywood ribs,plywood ribs,1,941
polygonal metal canopy,polygonal metal canopy,1,942
polypeptide backbone folding,polypeptide backbone folding,1,943
polyvinyl chloride plastic handle,polyvinyl chloride plastic handle,1,944
poor quality,poor quality,1,945
pressed-steel frame,pressed-steel frame,1,946
prominent diagonal rib,prominent diagonal rib,1,947
prominent ribs,prominent ribs,1,948
propeller shaft failure,propeller shaft failure,1,949
proprietary fn 5.7 28mm cartridge,proprietary fn 5.7 28mm cartridge,1,950
protein folding,protein folding,1,951
ptfe non-stick non stick and ceramic coatings many modern cookware items,ptfe non-stick non stick and ceramic coatings many modern cookware items,1,952
pusher stick,pusher stick,1,953
rail break,rail break,1,954
rail runner operating service,rail runner operating service,1,955
rain shadow,rain shadow,1,956
rain-gutter,rain-gutter,1,957
rain-magic ceremonies,rain-magic ceremonies,1,958
raised rib,raised rib,1,959
rear and remotely operated canopy doors,rear and remotely operated canopy doors,1,960
rear-sliding canopy,rear-sliding canopy,1,961
reduced-velocity 10mm auto cartridge,reduced-velocity 10mm auto cartridge,1,962
relatively compact sea skimming missile,relatively compact sea skimming missile,1,963
relatively powerful north wind,relatively powerful north wind,1,964
releasable metal snap,releasable metal snap,1,965
resonator frame zithers,resonator frame zithers,1,966
rhododendron maximum canopy,rhododendron maximum canopy,1,967
rib primal,rib primal,1,968
rib steak,rib steak,1,969
rigid metal frame,rigid metal frame,1,970
rimless 7.65 53mm mauser ammunition,rimless 7.65 53mm mauser ammunition,1,971
rotating handle,rotating handle,1,972
rotating shaft,rotating shaft,1,973
rotator shaft,rotator shaft,1,974
roughly half the spokes,roughly half the spokes,1,975
royal umbrella,royal umbrella,1,976
rubber tip,rubber tip,1,977
runner s balance,runner s balance,1,978
runner terry fox,runner terry fox,1,979
runner-up,runner-up,1,980
sacral ribs,sacral ribs,1,981
same frame,same frame,1,982
second button,second button,1,983
self-feeding screw tip,self-feeding screw tip,1,984
shaft size,shaft size,1,985
sharp-angled tip,sharp-angled tip,1,986
short handle,short handle,1,987
short hardwood handle,short hardwood handle,1,988
short mucronate tip,short mucronate tip,1,989
short rib,short rib,1,990
short sacral rib,short sacral rib,1,991
shoulder strap,shoulder strap,1,992
signatusiberian wolf130 px cabrera 1907 a subspecies with slighter frame than c.,signatusiberian wolf130 px cabrera 1907 a subspecies with slighter frame than c.,1,993
significant wind shift,significant wind shift,1,994
single blade shaft t-grip paddles,single blade shaft t-grip paddles,1,995
single engine-mounted 20 mm cannon,single engine-mounted 20 mm cannon,1,996
single flat handle,single flat handle,1,997
single rigid shaft,single rigid shaft,1,998
single wing-fold mechanism,single wing-fold mechanism,1,999
sir thomas button,sir thomas button,1,1000
six-part rib vaults,six-part rib vaults,1,1001
slighter frame,slighter frame,1,1002
small canopy,small canopy,1,1003
small wooden frame theatre,small wooden frame theatre,1,1004
smaller canopy,smaller canopy,1,1005
smash is used more often with penhold grip.,smash is used more often with penhold grip.,1,1006
smooth-bore 5 inch,smooth-bore 5 inch,1,1007
soft tip,soft tip,1,1008
solid bronze frame,solid bronze frame,1,1009
some gastralic ribs,some gastralic ribs,1,1010
some leakage,some leakage,1,1011
some very early steel frame cars,some very early steel frame cars,1,1012
southernmost tip,southernmost tip,1,1013
soviet 7.62 39mm,soviet 7.62 39mm,1,1014
space frame design,space frame design,1,1015
spade break,spade break,1,1016
specialized bariatric stretchers,specialized bariatric stretchers,1,1017
split handle,split handle,1,1018
split runner,split runner,1,1019
spring-handle mechanism,spring-handle mechanism,1,1020
square or flat tip,square or flat tip,1,1021
standard 92-series grip profile,standard 92-series grip profile,1,1022
starboard propeller shaft,starboard propeller shaft,1,1023
stationary frame,stationary frame,1,1024
stationary inertial frame,stationary inertial frame,1,1025
steel sub frame,steel sub frame,1,1026
steel tube frame chassis,steel tube frame chassis,1,1027
stick shakers,stick shakers,1,1028
stick-fit engagement,stick-fit engagement,1,1029
stm-1 frame,stm-1 frame,1,1030
storm,storm,1,1031
story break,story break,1,1032
strap iron,strap iron,1,1033
strap-on dildo,strap-on dildo,1,1034
stronger integral shaft disk,stronger integral shaft disk,1,1035
such a frame,such a frame,1,1036
suitable frame,suitable frame,1,1037
supporting frame,supporting frame,1,1038
tapered shaft,tapered shaft,1,1039
tender frame,tender frame,1,1040
their grip technology,their grip technology,1,1041
these pit crater chain collapse zones,these pit crater chain collapse zones,1,1042
thick closed canopy,thick closed canopy,1,1043
thin spokes,thin spokes,1,1044
thinner vertec frame,thinner vertec frame,1,1045
thrusting tip,thrusting tip,1,1046
thumb right the evacuation tip,thumb right the evacuation tip,1,1047
thus the grip,thus the grip,1,1048
tibial shaft,tibial shaft,1,1049
time break,time break,1,1050
tip colors,tip colors,1,1051
tip pointing,tip pointing,1,1052
tip speed,tip speed,1,1053
tip weight boxes,tip weight boxes,1,1054
tip-edge brackets,tip-edge brackets,1,1055
tip-jet combustion chambers,tip-jet combustion chambers,1,1056
tip-seal retainers,tip-seal retainers,1,1057
too short,too short,1,1058
tool s handle,tool s handle,1,1059
toothbrush handle,toothbrush handle,1,1060
toothed tip,toothed tip,1,1061
top handle,top handle,1,1062
traditional chewing stick,traditional chewing stick,1,1063
traditional stretcher,traditional stretcher,1,1064
transversely hinged tilt-open rearmost canopy,transversely hinged tilt-open rearmost canopy,1,1065
triangular base frame,triangular base frame,1,1066
trigger grip,trigger grip,1,1067
tubular frame design,tubular frame design,1,1068
tubular steel space-frame construction,tubular steel space-frame construction,1,1069
twin curved tubed frame,twin curved tubed frame,1,1070
two fuselage-mounted 12.7 mm,two fuselage-mounted 12.7 mm,1,1071
two ventilation shaft buildings,two ventilation shaft buildings,1,1072
two vickers s 40 mm guns,two vickers s 40 mm guns,1,1073
typhoon five-spoke mainwheels,typhoon five-spoke mainwheels,1,1074
typically a shaft furnace,typically a shaft furnace,1,1075
umbrella body,umbrella body,1,1076
unique feature termed colony inversion,unique feature termed colony inversion,1,1077
v-shaped tip,v-shaped tip,1,1078
vertical forward grip,vertical forward grip,1,1079
vertical input shaft,vertical input shaft,1,1080
very narrow white tip,very narrow white tip,1,1081
virtually the same 105 mm howitzer,virtually the same 105 mm howitzer,1,1082
vise s handle,vise s handle,1,1083
warp-faced steep or regular twill,warp-faced steep or regular twill,1,1084
waterproof poncho,waterproof poncho,1,1085
waterproof technologies,waterproof technologies,1,1086
weft and warp threads,weft and warp threads,1,1087
welded steel tube frame,welded steel tube frame,1,1088
wheel spokes,wheel spokes,1,1089
wheel-shaped handle,wheel-shaped handle,1,1090
which bend,which bend,1,1091
white frame,white frame,1,1092
white tip,white tip,1,1093
whose carry handle,whose carry handle,1,1094
wider frame,wider frame,1,1095
wider turnt up tip,wider turnt up tip,1,1096
wind deflectors,wind deflectors,1,1097
wind farm,wind farm,1,1098
wind speed,wind speed,1,1099
wind tunnel,wind tunnel,1,1100
wind velocity,wind velocity,1,1101
wind-up toy,wind-up toy,1,1102
wing-mounted 20 mm cannon,wing-mounted 20 mm cannon,1,1103
wire-spoke tension wheel,wire-spoke tension wheel,1,1104
wood frame,wood frame,1,1105
wood frame interior,wood frame interior,1,1106
wood tip,wood tip,1,1107
wooden grip panels,wooden grip panels,1,1108
woolnerian tip,woolnerian tip,1,1109
yellow frame,yellow frame,1,1110
yellow tip,yellow tip,1,1111
